folder,filename,path,database,width,height,depth,segmented,name,pose,truncated,difficult,xmin,ymin,xmax,ymax,ID,Date,Time,Lon,Lat,Altitude,North,Azimuth,Cam. Maker,Cam. Model,Title,Comment,Path,RelPath,Timestamp,Images,Link,Description,SENTIDO,geometry,index_right,COMPRIMENTO,KM,KM ESTACA,OFFSET
CRESCENTE,G0060936.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0060936.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2123,1180,2232,1289,f46a4a95-4bdf-43d3-b5d2-9776e2989287,2025-05-09,14:17:49,-38.38381499997222,-4.071356299972222,31.947,,,GoPro,HERO11 Black,DCIM\106GOPRO\G0060936.JPG,,D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060936.JPG,D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060936.JPG,2025-05-09 14:17:49,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060936.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060936.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060936.JPG"">G0060936.JPG</a>",CRESCENTE,POINT (568395.398064575 9549959.08980604),1369,10.000000000460014,13.7,13+700,5.8
CRESCENTE,G0060947.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0060947.JPG,Unknown,3341,2923,3,0,A-32b,Unspecified,0,0,2280,1058,2525,1273,1696d357-b6f7-457f-b54e-2ee1f16faf51,2025-05-09,14:18:00,-38.3827815,-4.071883899972222,33.308,,,GoPro,HERO11 Black,DCIM\106GOPRO\G0060947.JPG,,D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060947.JPG,D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060947.JPG,2025-05-09 14:18:00,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060947.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060947.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060947.JPG"">G0060947.JPG</a>",CRESCENTE,POINT (568510.0744621003 9549900.680156406),1382,10.000000000460014,13.83,13+830,5.8
CRESCENTE,G0060953.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0060953.JPG,Unknown,3341,2923,3,0,BusLTx_50x80_M,Unspecified,0,0,2288,1193,2378,1328,0e5b344e-8188-46a3-b8db-02a9c3ccbd1f,2025-05-09,14:18:06,-38.3822562,-4.072153699999999,34.246,,,GoPro,HERO11 Black,DCIM\106GOPRO\G0060953.JPG,,D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060953.JPG,D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060953.JPG,2025-05-09 14:18:06,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060953.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060953.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060953.JPG"">G0060953.JPG</a>",CRESCENTE,POINT (568568.3611747384 9549870.811285712),1388,9.999999999715524,13.89,13+890,5.8
CRESCENTE,G0060971.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0060971.JPG,Unknown,3341,2923,3,0,A-2b,Unspecified,0,0,2698,871,3113,1276,f224cb35-a431-4a4a-bdb9-3d28d11f0d0a,2025-05-09,14:18:24,-38.38049019997222,-4.073057599999999,37.199,,,GoPro,HERO11 Black,DCIM\106GOPRO\G0060971.JPG,,D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060971.JPG,D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060971.JPG,2025-05-09 14:18:24,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\106GOPRO\G0060971.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060971.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\106GOPRO\G0060971.JPG"">G0060971.JPG</a>",CRESCENTE,POINT (568764.3146161415 9549770.741987849),1410,10.000000000201606,14.11,14+110,5.8
CRESCENTE,G0061043.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061043.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,2563,1011,2781,1205,00890767-6b57-42d4-9e02-22e327ddbcd9,2025-05-09,14:19:36,-38.3780621,-4.0745759999999995,36.359,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061043.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061043.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061043.JPG,2025-05-09 14:19:36,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061043.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061043.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061043.JPG"">G0061043.JPG</a>",CRESCENTE,POINT (569033.709811952 9549602.687398355),1442,9.999999999957858,14.43,14+430,5.8
CRESCENTE,G0061138.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061138.JPG,Unknown,3341,2923,3,0,A-32a,Unspecified,0,0,2034,1171,2147,1272,e71abe0c-aa9d-47c1-a702-8e2c26201228,2025-05-09,14:21:11,-38.369204899972225,-4.079926099972222,31.092,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061138.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061138.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061138.JPG,2025-05-09 14:21:11,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061138.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061138.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061138.JPG"">G0061138.JPG</a>",CRESCENTE,POINT (570016.415457879 9549010.511123417),1558,9.999999999733149,15.59,15+590,5.8
CRESCENTE,G0061150.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061150.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2193,1163,2320,1290,19ffa7d0-7ae7-477c-957a-df8281ccdac1,2025-05-09,14:21:23,-38.3675513,-4.080633499999999,34.587,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061150.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061150.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061150.JPG,2025-05-09 14:21:23,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061150.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061150.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061150.JPG"">G0061150.JPG</a>",CRESCENTE,POINT (570199.9062284176 9548932.169472124),1578,9.999999999733149,15.79,15+790,5.8
CRESCENTE,G0061195.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061195.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2034,1185,2129,1273,031fbdce-661f-4198-b6f3-bbb80162cb62,2025-05-09,14:22:08,-38.3617847,-4.0830288999999995,34.448,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061195.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061195.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061195.JPG,2025-05-09 14:22:08,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061195.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061195.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061195.JPG"">G0061195.JPG</a>",CRESCENTE,POINT (570839.7978130229 9548666.870851738),1648,10.00000000024314,16.49,16+490,5.8
CRESCENTE,G0061212.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061212.JPG,Unknown,3341,2923,3,0,R-19.8,Unspecified,0,0,2244,1151,2421,1321,23d79ee2-ce11-4ff1-904d-e6ce0fee9bbb,2025-05-09,14:22:25,-38.3596208,-4.0839292,34.192,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061212.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061212.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061212.JPG,2025-05-09 14:22:25,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061212.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061212.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061212.JPG"">G0061212.JPG</a>",CRESCENTE,POINT (571079.9143295999 9548567.15855547),1674,10.000000000455078,16.75,16+750,5.8
CRESCENTE,G0061221.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061221.JPG,Unknown,3341,2923,3,0,R-19.6,Unspecified,0,0,2220,1155,2379,1303,3b10516c-80ea-4743-a77f-ca993689dfe6,2025-05-09,14:22:34,-38.3586339,-4.084344599972222,34.023,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061221.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061221.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061221.JPG,2025-05-09 14:22:34,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061221.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061221.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061221.JPG"">G0061221.JPG</a>",CRESCENTE,POINT (571189.424820294 9548521.151903449),1685,9.999999999624235,16.86,16+860,5.8
CRESCENTE,G0061230.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061230.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,2503,1085,2771,1331,9591d530-d704-48e3-b38f-4af1d4f4483b,2025-05-09,14:22:43,-38.357721699972224,-4.084728699999999,33.878,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061230.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061230.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061230.JPG,2025-05-09 14:22:43,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061230.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061230.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061230.JPG"">G0061230.JPG</a>",CRESCENTE,POINT (571290.6461968807 9548478.611697776),1696,9.999999999624235,16.97,16+970,5.8
CRESCENTE,G0061237.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061237.JPG,Unknown,3341,2923,3,0,A-33b,Unspecified,0,0,2299,966,2599,1256,df876cb5-768f-46b7-9c7a-04e15c59d22b,2025-05-09,14:22:50,-38.3569644,-4.0850539,33.744,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061237.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061237.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061237.JPG,2025-05-09 14:22:50,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061237.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061237.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061237.JPG"">G0061237.JPG</a>",CRESCENTE,POINT (571374.6786207189 9548442.596074058),1706,10.000000000347805,17.07,17+070,5.8
CRESCENTE,G0061240.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061240.JPG,Unknown,3341,2923,3,0,BusLTx_50x80_M,Unspecified,0,0,2141,1191,2217,1305,5f854a6a-123c-41d6-badf-f27d143cb8b3,2025-05-09,14:22:53,-38.3566549,-4.0851850999999995,33.734,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061240.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061240.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061240.JPG,2025-05-09 14:22:53,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061240.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061240.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061240.JPG"">G0061240.JPG</a>",CRESCENTE,POINT (571409.0218635545 9548428.065407341),1709,9.999999999731507,17.1,17+100,5.8
CRESCENTE,G0061428.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061428.JPG,Unknown,3341,2923,3,0,R-19.8,Unspecified,0,0,2339,1109,2524,1272,7cdda79a-b959-436f-92a6-27c50e4032fd,2025-05-09,14:26:01,-38.35398469997222,-4.086308999972222,33.832,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061428.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061428.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061428.JPG,2025-05-09 14:26:01,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061428.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061428.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061428.JPG"">G0061428.JPG</a>",CRESCENTE,POINT (571705.3172656326 9548303.588896895),1741,9.999999999675529,17.42,17+420,5.8
CRESCENTE,G0061535.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061535.JPG,Unknown,3341,2923,3,0,MQ,Unspecified,0,0,2319,1187,2422,1312,af88940e-d999-4a56-9fdc-08a7b24a476c,2025-05-09,14:27:48,-38.3491398,-4.088108399999999,19.2,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061535.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061535.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061535.JPG,2025-05-09 14:27:48,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061535.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061535.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061535.JPG"">G0061535.JPG</a>",CRESCENTE,POINT (572242.9452151267 9548104.244466398),1799,10.000000000037035,18.0,18+000,5.8
CRESCENTE,G0061549.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061549.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2469,1122,2647,1292,7d932dc2-ac22-4976-9312-39234ceac896,2025-05-09,14:28:02,-38.3475114,-4.088252799999999,20.416,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061549.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061549.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061549.JPG,2025-05-09 14:28:02,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061549.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061549.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061549.JPG"">G0061549.JPG</a>",CRESCENTE,POINT (572423.6860846283 9548088.135511441),1817,9.999999999874008,18.18,18+180,5.8
CRESCENTE,G0061568.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061568.JPG,Unknown,3341,2923,3,0,R-19.6,Unspecified,0,0,2515,1119,2737,1319,953ac7c7-4500-4dce-b48f-49d0fb6e0884,2025-05-09,14:28:21,-38.3454935,-4.088432399999999,25.4,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061568.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061568.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061568.JPG,2025-05-09 14:28:21,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061568.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061568.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061568.JPG"">G0061568.JPG</a>",CRESCENTE,POINT (572647.6586271417 9548068.099867787),1840,9.999999999915836,18.41,18+410,5.8
CRESCENTE,G0061584.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061584.JPG,Unknown,3341,2923,3,0,BusLTx_50x80_M,Unspecified,0,0,2636,1066,2814,1339,5ed51614-7339-45a7-a44d-7f978d9eb80a,2025-05-09,14:28:37,-38.34373769997222,-4.088596599972222,25.613,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061584.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061584.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061584.JPG,2025-05-09 14:28:37,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061584.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061584.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061584.JPG"">G0061584.JPG</a>",CRESCENTE,POINT (572842.5392132219 9548049.789774569),1859,10.00000000008573,18.6,18+600,5.8
CRESCENTE,G0061603.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061603.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2440,1105,2658,1298,e1f09c9e-edcf-4098-bf67-65555e7308fc,2025-05-09,14:28:56,-38.3420051,-4.088756899972222,25.461,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061603.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061603.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061603.JPG,2025-05-09 14:28:56,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061603.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061603.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061603.JPG"">G0061603.JPG</a>",CRESCENTE,POINT (573034.8449128793 9548031.912465917),1878,10.00000000008573,18.79,18+790,5.8
CRESCENTE,G0061641.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061641.JPG,Unknown,3341,2923,3,0,R-19.6,Unspecified,0,0,2228,1139,2362,1283,8c294eb7-e54b-4b63-bff1-705db87f6b24,2025-05-09,14:29:34,-38.338319099972225,-4.0892374,19.457,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061641.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061641.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061641.JPG,2025-05-09 14:29:34,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061641.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061641.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061641.JPG"">G0061641.JPG</a>",CRESCENTE,POINT (573443.9507461477 9547978.460552195),1920,10.000000000088722,19.21,19+210,5.8
CRESCENTE,G0061797.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061797.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2068,1177,2162,1267,8ea4f997-1e56-47cf-a996-4e0456d53207,2025-05-09,14:32:10,-38.32192649997223,-4.091530999972222,26.863,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061797.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061797.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061797.JPG,2025-05-09 14:32:10,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061797.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061797.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061797.JPG"">G0061797.JPG</a>",CRESCENTE,POINT (575263.333798781 9547723.401079372),2104,9.99999999994154,21.05,21+050,5.8
CRESCENTE,G0061846.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061846.JPG,Unknown,3341,2923,3,0,A-2a,Unspecified,0,0,2169,1077,2366,1266,2673ef3b-3483-49f7-8c8e-bf3b15a5031e,2025-05-09,14:33:00,-38.3176196,-4.0922583,29.458,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061846.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061846.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061846.JPG,2025-05-09 14:33:00,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061846.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061846.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061846.JPG"">G0061846.JPG</a>",CRESCENTE,POINT (575741.3358784313 9547642.597797493),2152,9.999999999907256,21.53,21+530,5.8
CRESCENTE,G0061850.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0061850.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2799,1107,3154,1419,9b63b616-fea2-483d-a51f-fa0fde6ea608,2025-05-09,14:33:04,-38.3172414,-4.092378699999999,29.127,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0061850.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061850.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061850.JPG,2025-05-09 14:33:04,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0061850.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061850.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0061850.JPG"">G0061850.JPG</a>",CRESCENTE,POINT (575783.305138198 9547629.252666224),2157,9.999999999907256,21.58,21+580,5.8
CRESCENTE,G0071962.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0071962.JPG,Unknown,3341,2923,3,0,MQ,Unspecified,0,0,2122,1201,2192,1296,5d325215-5741-4695-97a8-2204962e9dfa,2025-05-09,14:37:12,-38.31354919997222,-4.093003399972222,29.056,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0071962.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0071962.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0071962.JPG,2025-05-09 14:37:12,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0071962.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0071962.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0071962.JPG"">G0071962.JPG</a>",CRESCENTE,POINT (576193.0840982181 9547559.84658917),2198,10.000000000042412,21.99,21+990,5.8
CRESCENTE,G0071997.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0071997.JPG,Unknown,3341,2923,3,0,UNICA,Unspecified,0,0,2671,1095,3071,1339,b2eef6e2-3d28-4f49-baa4-655547bd1c04,2025-05-09,14:37:47,-38.309380299999994,-4.0934786999999995,28.49,,,GoPro,HERO11 Black,DCIM\107GOPRO\G0071997.JPG,,D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0071997.JPG,D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0071997.JPG,2025-05-09 14:37:47,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\107GOPRO\G0071997.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0071997.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\107GOPRO\G0071997.JPG"">G0071997.JPG</a>",CRESCENTE,POINT (576655.7911075805 9547506.908225212),2245,9.999999999897788,22.46,22+460,5.8
CRESCENTE,G0072000.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072000.JPG,Unknown,3341,2923,3,0,R-19.6,Unspecified,0,0,2136,1213,2238,1313,6c98a186-b902-4e99-bb41-7510d92d3f48,2025-05-09,14:37:50,-38.308997899999994,-4.093522,28.431,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072000.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072000.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072000.JPG,2025-05-09 14:37:50,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072000.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072000.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072000.JPG"">G0072000.JPG</a>",CRESCENTE,POINT (576698.2337780504 9547502.085147932),2249,9.999999999897788,22.5,22+500,5.8
